Tue Feb 27 08:16:22 UTC 2018
#legend: time|node1|node2|node3|node1:err|node2:err|node3:err
1	0	0	0	0	0	0	2018/02/27 08:16:23
2	1	0	0	0	0	0	2018/02/27 08:16:24
3	1	1	2	0	0	0	2018/02/27 08:16:25
4	0	1	2	0	0	0	2018/02/27 08:16:26
5	2	1	1	0	0	0	2018/02/27 08:16:27
6	1	1	2	0	0	0	2018/02/27 08:16:28
7	1	0	1	0	0	0	2018/02/27 08:16:29
8	1	1	1	0	0	0	2018/02/27 08:16:30
9	0	2	2	0	0	0	2018/02/27 08:16:31
10	1	0	1	0	0	0	2018/02/27 08:16:32
11	1	1	1	0	0	0	2018/02/27 08:16:33
12	1	1	1	0	0	0	2018/02/27 08:16:34
13	1	1	2	0	0	0	2018/02/27 08:16:35
14	1	1	2	0	0	0	2018/02/27 08:16:36
15	1	1	2	0	0	0	2018/02/27 08:16:37
16	1	1	1	0	0	0	2018/02/27 08:16:38
17	0	0	1	0	0	0	2018/02/27 08:16:39
18	2	1	1	0	0	0	2018/02/27 08:16:40
19	1	1	1	0	0	0	2018/02/27 08:16:41
20	1	1	2	0	0	0	2018/02/27 08:16:42
21	0	0	1	0	0	0	2018/02/27 08:16:43
22	1	2	2	0	0	0	2018/02/27 08:16:44
23	1	0	1	0	0	0	2018/02/27 08:16:45
24	1	1	2	0	0	0	2018/02/27 08:16:46
25	1	1	1	0	0	0	2018/02/27 08:16:47
26	1	1	1	0	0	0	2018/02/27 08:16:48
27	1	1	1	0	0	0	2018/02/27 08:16:49
28	1	1	1	0	0	0	2018/02/27 08:16:50
29	1	1	2	0	0	0	2018/02/27 08:16:51
30	1	1	1	0	0	0	2018/02/27 08:16:52
31	1	0	2	0	0	0	2018/02/27 08:16:53
32	1	2	2	0	0	0	2018/02/27 08:16:54
33	1	1	1	0	0	0	2018/02/27 08:16:55
34	1	0	1	0	0	0	2018/02/27 08:16:56
35	1	1	1	0	0	0	2018/02/27 08:16:57
36	1	1	1	0	0	0	2018/02/27 08:16:58
37	1	1	2	0	0	0	2018/02/27 08:16:59
38	0	0	1	0	0	0	2018/02/27 08:17:00
39	1	1	1	0	0	0	2018/02/27 08:17:01
40	1	1	1	0	0	0	2018/02/27 08:17:02
41	1	1	2	0	0	0	2018/02/27 08:17:03
42	1	1	2	0	0	0	2018/02/27 08:17:04
43	1	1	1	0	0	0	2018/02/27 08:17:05
44	1	0	2	0	0	0	2018/02/27 08:17:06
45	1	2	1	0	0	0	2018/02/27 08:17:07
46	1	0	1	0	0	0	2018/02/27 08:17:08
47	0	1	1	0	0	0	2018/02/27 08:17:09
48	2	1	1	0	0	0	2018/02/27 08:17:10
49	1	1	2	0	0	0	2018/02/27 08:17:11
50	1	1	2	0	0	0	2018/02/27 08:17:12
51	1	0	1	0	0	0	2018/02/27 08:17:13
52	0	1	1	0	0	0	2018/02/27 08:17:14
53	1	2	2	0	0	0	2018/02/27 08:17:15
54	2	0	1	0	0	0	2018/02/27 08:17:16
55	0	1	1	0	0	0	2018/02/27 08:17:17
56	2	1	2	0	0	0	2018/02/27 08:17:18
57	0	1	1	0	0	0	2018/02/27 08:17:19
58	1	1	1	0	0	0	2018/02/27 08:17:20
59	1	1	2	0	0	0	2018/02/27 08:17:21
60	1	1	1	0	0	0	2018/02/27 08:17:22
61	1	0	2	0	0	0	2018/02/27 08:17:23
62	1	1	1	0	0	0	2018/02/27 08:17:24
63	1	1	2	0	0	0	2018/02/27 08:17:25
64	1	1	2	0	0	0	2018/02/27 08:17:26
65	1	1	1	0	0	0	2018/02/27 08:17:27
66	1	1	1	0	0	0	2018/02/27 08:17:28
67	1	1	2	0	0	0	2018/02/27 08:17:29
68	1	1	1	0	0	0	2018/02/27 08:17:30
69	1	0	1	0	0	0	2018/02/27 08:17:31
70	0	2	1	0	0	0	2018/02/27 08:17:32
71	2	0	3	0	0	0	2018/02/27 08:17:33
72	1	1	1	0	0	0	2018/02/27 08:17:34
73	0	1	1	0	0	0	2018/02/27 08:17:35
74	1	1	1	0	0	0	2018/02/27 08:17:36
75	1	1	2	0	0	0	2018/02/27 08:17:37
76	1	1	1	0	0	0	2018/02/27 08:17:38
77	1	1	1	0	0	0	2018/02/27 08:17:39
78	1	0	2	0	0	0	2018/02/27 08:17:40
79	1	1	1	0	0	0	2018/02/27 08:17:41
80	1	1	1	0	0	0	2018/02/27 08:17:42
81	1	1	2	0	0	0	2018/02/27 08:17:43
82	0	1	2	0	0	0	2018/02/27 08:17:44
83	1	1	1	0	0	0	2018/02/27 08:17:45
84	2	1	1	0	0	0	2018/02/27 08:17:47
85	1	1	2	0	0	0	2018/02/27 08:17:48
86	1	1	1	0	0	0	2018/02/27 08:17:49
87	0	0	1	0	0	0	2018/02/27 08:17:50
88	1	1	2	0	0	0	2018/02/27 08:17:51
89	1	1	1	0	0	0	2018/02/27 08:17:52
90	1	1	2	0	0	0	2018/02/27 08:17:53
91	1	1	1	0	0	0	2018/02/27 08:17:54
92	1	0	1	0	0	0	2018/02/27 08:17:55
93	1	2	1	0	0	0	2018/02/27 08:17:56
94	1	1	2	0	0	0	2018/02/27 08:17:57
95	1	0	1	0	0	0	2018/02/27 08:17:58
96	1	1	2	0	0	0	2018/02/27 08:17:59
97	1	1	1	0	0	0	2018/02/27 08:18:00
98	1	1	2	0	0	0	2018/02/27 08:18:01
100	0	0	0	0	0	0	2018/02/27 08:18:03
101	1	2	2	0	0	0	2018/02/27 08:18:04
102	1	1	1	0	0	0	2018/02/27 08:18:05
103	1	0	1	0	0	0	2018/02/27 08:18:06
104	1	1	2	0	0	0	2018/02/27 08:18:07
105	1	1	2	0	0	0	2018/02/27 08:18:08
106	1	1	1	0	0	0	2018/02/27 08:18:09
107	1	1	1	0	0	0	2018/02/27 08:18:10
108	1	0	1	0	0	0	2018/02/27 08:18:11
109	1	1	1	0	0	0	2018/02/27 08:18:12
110	1	1	1	0	0	0	2018/02/27 08:18:13
111	1	1	3	0	0	0	2018/02/27 08:18:14
112	0	1	1	0	0	0	2018/02/27 08:18:15
113	2	1	1	0	0	0	2018/02/27 08:18:16
114	0	1	1	0	0	0	2018/02/27 08:18:17
115	1	0	2	0	0	0	2018/02/27 08:18:18
116	1	1	1	0	0	0	2018/02/27 08:18:19
117	1	1	1	0	0	0	2018/02/27 08:18:20
118	1	1	1	0	0	0	2018/02/27 08:18:21
119	1	1	2	0	0	0	2018/02/27 08:18:22
120	1	1	2	0	0	0	2018/02/27 08:18:23
121	1	1	1	0	0	0	2018/02/27 08:18:24
122	1	0	1	0	0	0	2018/02/27 08:18:25
123	1	1	1	0	0	0	2018/02/27 08:18:26
124	1	2	2	0	0	0	2018/02/27 08:18:27
125	1	0	1	0	0	0	2018/02/27 08:18:28
126	1	1	1	0	0	0	2018/02/27 08:18:29
