Tue Feb 27 08:05:09 UTC 2018
#legend: time|node1|node2|node3|node1:err|node2:err|node3:err
65	2	1	2	0	0	0	2018/02/27 08:06:15
66	1	2	3	0	0	0	2018/02/27 08:06:16
67	1	1	2	0	0	0	2018/02/27 08:06:17
68	2	1	5	0	0	0	2018/02/27 08:06:18
69	1	2	3	0	0	0	2018/02/27 08:06:19
70	2	1	3	0	0	0	2018/02/27 08:06:20
71	1	2	2	0	0	0	2018/02/27 08:06:21
72	2	0	3	0	0	0	2018/02/27 08:06:22
73	1	2	2	0	0	0	2018/02/27 08:06:23
74	2	2	3	0	0	0	2018/02/27 08:06:24
75	1	1	5	0	0	0	2018/02/27 08:06:25
76	1	1	3	0	0	0	2018/02/27 08:06:26
77	2	2	2	0	0	0	2018/02/27 08:06:27
78	2	1	3	0	0	0	2018/02/27 08:06:28
79	1	2	2	0	0	0	2018/02/27 08:06:29
80	2	1	3	0	0	0	2018/02/27 08:06:30
81	1	1	3	0	0	0	2018/02/27 08:06:31
82	1	1	2	0	0	0	2018/02/27 08:06:32
83	2	2	5	0	0	0	2018/02/27 08:06:33
84	2	2	3	0	0	0	2018/02/27 08:06:34
85	1	1	3	0	0	0	2018/02/27 08:06:35
86	1	2	2	0	0	0	2018/02/27 08:06:36
87	2	0	3	0	0	0	2018/02/27 08:06:37
88	1	2	2	0	0	0	2018/02/27 08:06:38
89	2	2	3	0	0	0	2018/02/27 08:06:39
90	1	1	3	0	0	0	2018/02/27 08:06:40
91	2	2	2	0	0	0	2018/02/27 08:06:41
92	1	0	4	0	0	0	2018/02/27 08:06:42
93	2	2	5	0	0	0	2018/02/27 08:06:43
94	1	1	0	0	0	0	2018/02/27 08:06:44
95	1	2	3	0	0	0	2018/02/27 08:06:45
96	2	2	3	0	0	0	2018/02/27 08:06:46
97	2	0	3	0	0	0	2018/02/27 08:06:47
98	1	2	6	0	0	0	2018/02/27 08:06:48
99	1	1	2	0	0	0	2018/02/27 08:06:49
100	2	2	3	0	0	0	2018/02/27 08:06:50
101	2	2	2	0	0	0	2018/02/27 08:06:51
102	1	0	3	0	0	0	2018/02/27 08:06:52
103	1	2	2	0	0	0	2018/02/27 08:06:53
104	2	1	3	0	0	0	2018/02/27 08:06:54
105	1	2	3	0	0	0	2018/02/27 08:06:55
106	2	1	5	0	0	0	2018/02/27 08:06:56
107	2	1	0	0	0	0	2018/02/27 08:06:57
108	0	2	6	0	0	0	2018/02/27 08:06:58
109	2	1	2	0	0	0	2018/02/27 08:06:59
110	2	2	3	0	0	0	2018/02/27 08:07:00
111	1	1	3	0	0	0	2018/02/27 08:07:01
112	1	1	2	0	0	0	2018/02/27 08:07:02
113	2	2	3	0	0	0	2018/02/27 08:07:03
114	1	1	3	0	0	0	2018/02/27 08:07:04
115	2	2	2	0	0	0	2018/02/27 08:07:05
116	2	1	5	0	0	0	2018/02/27 08:07:06
117	1	1	3	0	0	0	2018/02/27 08:07:07
118	1	2	2	0	0	0	2018/02/27 08:07:08
119	2	2	3	0	0	0	2018/02/27 08:07:09
120	2	0	3	0	0	0	2018/02/27 08:07:10
121	0	2	2	0	0	0	2018/02/27 08:07:11
122	2	1	3	0	0	0	2018/02/27 08:07:12
123	2	2	2	0	0	0	2018/02/27 08:07:13
124	1	2	6	0	0	0	2018/02/27 08:07:14
125	1	0	2	0	0	0	2018/02/27 08:07:15
126	2	2	3	0	0	0	2018/02/27 08:07:16
