Mon Feb 12 09:29:06 UTC 2018
#etcd1 - West US 2 - DS4_V2
#etcd2 - West Central Europe - DS4_V2
#etcd3 - Southeast Asea - DS4_V2
#PINGS:
#  etcd1 <-> etcd2: 27.6 ms
#  etcd1 <-> etcd3: 175.8 ms
#  etcd2 <-> etcd3: 195.5 ms
#legend: time|etcd1|etcd2|etcd3|etcd1:err|etcd2:err|etcd3:err
97	0	2	2	0	0	0	2018/02/12 09:30:43
98	2	1	3	0	0	0	2018/02/12 09:30:44
99	2	1	5	0	0	0	2018/02/12 09:30:45
100	1	2	2	0	0	0	2018/02/12 09:30:46
101	2	2	3	0	0	0	2018/02/12 09:30:47
102	1	0	3	0	0	0	2018/02/12 09:30:48
103	1	2	3	0	0	0	2018/02/12 09:30:49
104	2	2	2	0	0	0	2018/02/12 09:30:50
105	2	1	3	0	0	0	2018/02/12 09:30:51
106	1	1	2	0	0	0	2018/02/12 09:30:52
107	1	2	3	0	0	0	2018/02/12 09:30:53
108	2	1	3	0	0	0	2018/02/12 09:30:54
109	1	1	2	0	0	0	2018/02/12 09:30:55
110	2	2	6	0	0	0	2018/02/12 09:30:56
111	2	1	3	0	0	0	2018/02/12 09:30:57
112	0	2	2	0	0	0	2018/02/12 09:30:58
113	2	0	3	0	0	0	2018/02/12 09:30:59
114	2	2	2	0	0	0	2018/02/12 09:31:00
115	1	2	3	0	0	0	2018/02/12 09:31:01
116	2	1	2	0	0	0	2018/02/12 09:31:02
117	1	1	4	0	0	0	2018/02/12 09:31:03
118	1	2	2	0	0	0	2018/02/12 09:31:04
119	2	2	5	0	0	0	2018/02/12 09:31:05
120	2	0	3	0	0	0	2018/02/12 09:31:06
121	1	2	3	0	0	0	2018/02/12 09:31:07
123	0	0	0	0	0	0	2018/02/12 09:31:09
124	2	2	5	0	0	0	2018/02/12 09:31:10
125	2	2	3	0	0	0	2018/02/12 09:31:11
126	1	1	5	0	0	0	2018/02/12 09:31:12
127	2	1	3	0	0	0	2018/02/12 09:31:13
128	1	2	2	0	0	0	2018/02/12 09:31:14
129	1	1	3	0	0	0	2018/02/12 09:31:15
130	2	1	2	0	0	0	2018/02/12 09:31:16
131	2	2	3	0	0	0	2018/02/12 09:31:17
132	1	1	3	0	0	0	2018/02/12 09:31:18
133	1	2	2	0	0	0	2018/02/12 09:31:19
134	2	1	5	0	0	0	2018/02/12 09:31:20
135	2	1	3	0	0	0	2018/02/12 09:31:21
136	1	2	2	0	0	0	2018/02/12 09:31:22
137	1	1	3	0	0	0	2018/02/12 09:31:23
138	2	1	3	0	0	0	2018/02/12 09:31:24
139	1	2	2	0	0	0	2018/02/12 09:31:25
140	2	2	3	0	0	0	2018/02/12 09:31:26
141	1	0	2	0	0	0	2018/02/12 09:31:27
142	2	2	5	0	0	0	2018/02/12 09:31:28
143	1	2	3	0	0	0	2018/02/12 09:31:29
144	2	1	3	0	0	0	2018/02/12 09:31:30
145	1	1	2	0	0	0	2018/02/12 09:31:31
146	1	2	3	0	0	0	2018/02/12 09:31:32
147	2	1	2	0	0	0	2018/02/12 09:31:33
148	1	2	3	0	0	0	2018/02/12 09:31:34
149	2	1	5	0	0	0	2018/02/12 09:31:35
150	2	1	3	0	0	0	2018/02/12 09:31:36
151	1	2	2	0	0	0	2018/02/12 09:31:37
152	1	1	3	0	0	0	2018/02/12 09:31:38
153	2	1	2	0	0	0	2018/02/12 09:31:39
154	2	2	3	0	0	0	2018/02/12 09:31:40
155	1	1	2	0	0	0	2018/02/12 09:31:41
156	1	1	6	0	0	0	2018/02/12 09:31:42
157	2	2	2	0	0	0	2018/02/12 09:31:43
158	1	2	3	0	0	0	2018/02/12 09:31:44
159	1	0	3	0	0	0	2018/02/12 09:31:45
160	2	2	3	0	0	0	2018/02/12 09:31:46
161	2	2	2	0	0	0	2018/02/12 09:31:48
162	1	1	3	0	0	0	2018/02/12 09:31:49
163	2	1	2	0	0	0	2018/02/12 09:31:50
164	1	2	3	0	0	0	2018/02/12 09:31:51
165	1	1	5	0	0	0	2018/02/12 09:31:52
166	2	1	3	0	0	0	2018/02/12 09:31:53
167	2	2	2	0	0	0	2018/02/12 09:31:54
168	1	1	4	0	0	0	2018/02/12 09:31:55
169	1	2	2	0	0	0	2018/02/12 09:31:56
170	2	1	3	0	0	0	2018/02/12 09:31:57
171	1	1	2	0	0	0	2018/02/12 09:31:58
172	2	2	3	0	0	0	2018/02/12 09:31:59
173	2	1	2	0	0	0	2018/02/12 09:32:00
